live_show,fls_available,fls_id,datestring,fls_link,Title,Url,Length,Seconds,link
1,1,,,,"Fugazi - (Trocadeo) Philadelphia,Pa 4.2.95 (HQ Audio)",https://www.youtube.com/watch?v=6pzImc7PE9M&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=136&pp=iAQB,01:40:33,6033,351
1,1,,,,"Fugazi Live At Sentrum Scene, Oslo, Norway, 1995-07-14",https://www.youtube.com/watch?v=dFrMZ5DsZak&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=138&pp=iAQB,01:20:07,4807,171
1,1,,,,"Fugazi - 1995 Sylvan Theater / Washington, DC",https://www.youtube.com/watch?v=gZornvqsPxw&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=139&pp=iAQB,00:53:11,3191,216
1,1,,,,FUGAZI Shine/LA 11/8/95 (full show),https://www.youtube.com/watch?v=SLXzwiqwYuY&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=142&pp=iAQB,01:19:02,4742,208
1,1,,,,"Fugazi Live in Lafayette LA on April 7, 1996",https://www.youtube.com/watch?v=-MFMGmtkfVY&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=143&pp=iAQB,01:20:43,4843,113
1,1,,,,Fugazi - Full Show Houston 1996 HD,https://www.youtube.com/watch?v=Yb3oDQAY1Tw&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=144&pp=iAQB,01:15:40,4540,103
1,1,,,,"Fugazi - Intro and Do You Like Me"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=NmjcEQQJCko&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=145&pp=iAQB,00:05:44,244
1,1,,,,"Fugazi -  And The Same"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=2Erkk0WmGR0&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=146&pp=iAQB,00:03:49,
1,1,,,,"Fugazi - Birthday Pony"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=GL_AD6h_WV4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=147&pp=iAQB,00:02:19,
1,1,,,,"Fugazi - Suggestion"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=cMXKoyS-30A&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=148&pp=iAQB,00:05:51,
1,1,,,,"Fugazi - Bed for the Scraping"" - April 14"," 1996 - VCU Shafer Court in Richmond Virginia""",https://www.youtube.com/watch?v=I1CghXutKng&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=149&pp=iAQB,00:02:51,
1,1,,,,"Fugazi - Target"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=BxulAI6rdiA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=150&pp=iAQB,00:03:36,
1,1,,,,"Fugazi - Instrument"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=JCwBy5K2O0c&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=151&pp=iAQB,00:03:28,
1,1,,,,"Fugazi - Public Witness Program"" - April 14"," 1996 - VCU Shafer Court""",https://www.youtube.com/watch?v=mBdm55fGzrM&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=152&pp=iAQB,00:01:53,
1,1,,,,"Fugazi - Great Cop"" - April 14"," 1996 - VCU Shafer Court live in Richmond Virginia""",https://www.youtube.com/watch?v=K10q6a_L41s&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=153&pp=iAQB,00:01:43,
1,1,,,,"Fugazi - Forensic Scene"" - April 14"," 1996 - VCU Shafer Court""",https://www.youtube.com/watch?v=fJe1urE37sE&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=154&pp=iAQB,00:04:04,
1,1,,,,Fugazi Live in Washington DC September 29 1996,https://www.youtube.com/watch?v=owZXg43lNS4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=155&pp=iAQB,00:59:31,3571,
1,1,,,,1996年10月30日 FUGAZI at KLUB COUNTER ACTION,https://www.youtube.com/watch?v=ce0rXDv2_xg&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=156,01:02:44,3764,
1,1,,,,Fugazi - Live at Electric Factory [Remastered Soundboard Audio],https://www.youtube.com/watch?v=u19Dv_6jiVQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=157&pp=iAQB,01:32:45,5565,
1,1,,,,Fugazi live at St. John's Gym (full show) 1997,https://www.youtube.com/watch?v=YE4RwruMMkw&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=158,01:13:34,4414,
1,1,,,,Fugazi - BRAZIL - Belo Horizonte - 1997 - [Full Set],https://www.youtube.com/watch?v=IQrVO3UgLBQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=159&pp=iAQB,01:31:01,5461,
1,1,,,,Fugazi - ASAMPI  - Campinas SP Brasil -19/08/1997,https://www.youtube.com/watch?v=D32zQlnpxus&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=160&pp=iAQB,00:57:47,3467,
1,1,,,,Fugazi Live at Fort Reno Park (1997-08-29) [Full Audio],https://www.youtube.com/watch?v=Ka2IioIx7x4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=161,01:11:34,4294,
1,1,,,,Fugazi @Fort Reno,https://www.youtube.com/watch?v=TLJSMFYHpDE&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=162,00:29:51,1791,
1,1,,,,Fugazi @Fort Reno (Part 2),https://www.youtube.com/watch?v=HxupsqdVD2U&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=163,00:30:19,1819,
1,1,,,,Fugazi @Fort Reno (Part 3),https://www.youtube.com/watch?v=zPSf2mSDTns&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=164,00:10:46,646,
0,,,,,Fugazi - 09-13-97 Manly Youth Centre - Recovery Interview + Live,https://www.youtube.com/watch?v=pJKRLIKEPLc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=165&pp=iAQB,00:06:23,383,
1,1,,,,Fugazi Live at Kent State University May 4th 1998,https://www.youtube.com/watch?v=Bhc47cFn0m4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=166&pp=iAQB,01:28:34,5314,
1,1,,,,"Fugazi live at Congress Theater (1/7) | Sieve-Fisted Find""""",https://www.youtube.com/watch?v=VZf8y-5R8Vg&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=167&pp=iAQB,00:03:24,204,
1,1,,,,"Fugazi live at Congress Theater (2/7) | Arpeggiator""""",https://www.youtube.com/watch?v=AMjmHv4y1C0&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=168&pp=iAQB,00:03:46,226,
1,1,,,,"Fugazi live at Congress Theater (3/7) | Smallpox Champion""""",https://www.youtube.com/watch?v=93Q0ikxgs5A&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=169&pp=iAQB,00:03:28,208,
1,1,,,,"Fugazi live at Congress Theater (4/7) | Give Me The Cure"" & ""Waiting Room""""",https://www.youtube.com/watch?v=Y1MTEnWbn0U&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=170&pp=iAQB,00:05:38,338,
1,1,,,,"Fugazi live at Congress Theater (5/7) | Rend It""""",https://www.youtube.com/watch?v=xy8FBcbXMFQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=171&pp=iAQB,00:04:04,244,
1,1,,,,"Fugazi live at Congress Theater (6/7) | F/D""""",https://www.youtube.com/watch?v=445DhHSIC1I&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=172&pp=iAQB,00:02:06,126,
1,1,,,,"Fugazi live at Congress Theater (7/7) | Long Distance Runner""""",https://www.youtube.com/watch?v=ISBvF1Y_vrk&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=173&pp=iAQB,00:06:05,365,
1,1,,,,"Fugazi live in Baltimore, MD on 5.12.1998 (almost complete ) :-(",https://www.youtube.com/watch?v=S9EVxq-lWY8&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=174,01:18:05,4685,
1,1,,,,Fugazi - 1998-07-21 - Montreal at Spectrum,https://www.youtube.com/watch?v=3lelkZDhozA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=175&pp=iAQB,01:38:26,5906,
1,1,,,,"Fugazi - live @ Olympic Bingo Hall, Halifax, NS 7/25/98",https://www.youtube.com/watch?v=ahHC3qC9N7o&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=176&pp=iAQB,01:35:27,5727,
1,1,,,,Fugazi live at Asylum (full show) 1998,https://www.youtube.com/watch?v=Ovf-eaZ8aDg&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=177,01:05:04,3904,
1,1,,,,"FUGAZI - Live in Oklahoma City, 1998",https://www.youtube.com/watch?v=LBVZPwREToc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=178&pp=iAQB,01:25:49,5149,
1,1,,,,"Fugazi - November 21, 1998 - Fitzgerald's - Houston, TX",https://www.youtube.com/watch?v=npEY1NGIDwA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=179&pp=iAQB,01:29:24,5364,
1,1,,,,Fugazi - Ventura Theater 2/19/99 Part 1,https://www.youtube.com/watch?v=YX8XnjvoMsY&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=180&pp=iAQB,00:30:15,1815,
1,1,,,,Fugazi - Ventura Theater 2/19/99 Part 2,https://www.youtube.com/watch?v=1o2iNqB8qFA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=181&pp=iAQB,00:29:08,1748,
1,1,,,,Fugazi at The Edge in Palo Alto CA february 21 1999,https://www.youtube.com/watch?v=-02FmBmInog&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=182&pp=iAQB,01:09:01,4141,
1,1,,,,"FUGAZI live at Capitol Theater in Olympia, WA on February 27, 1999",https://www.youtube.com/watch?v=l5bjBDOMyec&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=183&pp=iAQB,01:11:12,4272,
1,1,,,,"Fugazi live in Pomona, CA 3/7/1999",https://www.youtube.com/watch?v=P9Jl4oMnFMA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=184&pp=iAQB,01:09:05,4145,
1,1,,,,"Fugazi live in Hollywood, CA 3/8/1999",https://www.youtube.com/watch?v=N0SIAmLPfbA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=185&pp=iAQB,01:20:26,4826,
1,1,,,,"Fugazi - Live in the Friary Hall, Kilkenny.",https://www.youtube.com/watch?v=2-phlDbjsGE&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=186&pp=iAQB,01:17:52,4672,
1,1,,,,"Fugazi - Live - 8-21-99 - Washington, D.C",https://www.youtube.com/watch?v=-rKrYsysRvk&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=187&pp=iAQB,00:31:44,1904,
1,1,,,,Fugazi live in Hamburg 1999,https://www.youtube.com/watch?v=0zjwPGh4Zw0&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=188,01:41:52,6112,
1,1,,,,Fugazi   Forte Prenestino 30 09 1999,https://www.youtube.com/watch?v=N9zqn-j58Kc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=189,01:14:44,4484,
1,1,,,,"Fugazi live @ Rote Fabrik, Zürich, Switzerland 05.10.99",https://www.youtube.com/watch?v=WksqZWclxb0&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=191&pp=iAQB,01:39:11,5951,
1,1,,,,FUGAZI live@ab-BRUSSELS 15-10-99 part1,https://www.youtube.com/watch?v=1pktWEbmQwA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=192&pp=iAQB,00:23:05,1385,
1,1,,,,FUGAZI live@ab-BRUSSELS 15-10-99 part2,https://www.youtube.com/watch?v=Krgx2D9Uw00&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=193&pp=iAQB,00:20:43,1243,
1,1,,,,FUGAZI live@ab-BRUSSELS 15-10-99 part3,https://www.youtube.com/watch?v=kB0CC4H5nNo&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=194&pp=iAQB,00:15:43,943,
1,1,,,,"Fugazi - Full Show - -TremontMusicHall - -Charlotte, NC - 1 13 -2000",https://www.youtube.com/watch?v=JNozZQjoT7U&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=195,01:47:46,6466,
1,1,,,,"Fugazi Live in Denver, CO 4-6-2001 Part I",https://www.youtube.com/watch?v=YhvZ45LpHfk&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=199,00:37:03,2223,
1,1,,,,"Fugazi Live in Denver, CO 4-6-2001 Part II",https://www.youtube.com/watch?v=oCA9m35Abl8&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=200&pp=iAQB,00:25:36,1536,
1,1,,,,"Fugazi Live in Denver, CO 4-6-2001 Part III",https://www.youtube.com/watch?v=V5cu_y7RZ9w&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=201,00:34:03,2043,
1,1,,,,"Fugazi 6/27/01 First Avenue, Minneapolis, MN FULL SET",https://www.youtube.com/watch?v=oym5cVHU4K0&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=202&pp=iAQB,01:27:24,5244,
1,1,,,,Fugazi 1/2 - Fort Reno - 8/13/2001,https://www.youtube.com/watch?v=TQtq4Uj6OmM&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=203&pp=iAQB,00:54:49,3289,
1,1,,,,Fugazi 2/2 - Fort Reno - 8/13/2001,https://www.youtube.com/watch?v=5MsAhUJBrl4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=204&pp=iAQB,00:27:41,1661,
1,1,,,,Fugazi - San Antonio 03.29.02 Sunset Station (not full set),https://www.youtube.com/watch?v=hjB_2xwBgtQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=205&pp=iAQB,00:45:48,2748,
1,1,,,,"Fugazi 4/4/02 Louisville, KY @ Spectrum Center (Part 1 of 5)",https://www.youtube.com/watch?v=T3BKfwyTQ-4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=206&pp=iAQB,00:21:48,1308,
1,1,,,,"Fugazi 4/4/02 Louisville, KY @ Spectrum Center (Part 2 of 5)",https://www.youtube.com/watch?v=C8zmytALVQQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=207&pp=iAQB,00:21:56,1316,
1,1,,,,"Fugazi 4/4/02 Louisville, KY @ Spectrum Center (Part 3 of 5)",https://www.youtube.com/watch?v=KKh4ZXuXEZ0&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=208&pp=iAQB,00:22:19,1339,
1,1,,,,"Fugazi 4/4/02 Louisville, KY @ Spectrum Center (Part 4 of 5)",https://www.youtube.com/watch?v=aP7KZbZr7ww&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=209&pp=iAQB,00:22:26,1346,
1,1,,,,"Fugazi 4/4/02 Louisville, KY @ Spectrum Center (Part 5 of 5)",https://www.youtube.com/watch?v=3wEfrYX-Uyw&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=210&pp=iAQB,00:05:36,336,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 1 of 11,https://www.youtube.com/watch?v=qEs9kA5rI4g&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=211&pp=iAQB,00:07:09,429,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 2 of 11,https://www.youtube.com/watch?v=a1bSkZBYBJU&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=212&pp=iAQB,00:09:15,555,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 3 of 11,https://www.youtube.com/watch?v=lLwjkRG-YD4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=213&pp=iAQB,00:07:45,465,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 4 of 11,https://www.youtube.com/watch?v=pu9IeDZQon8&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=214&pp=iAQB,00:08:29,509,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 5 of 11,https://www.youtube.com/watch?v=0M8dex7fk2c&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=215&pp=iAQB,00:08:28,508,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 6 of 11,https://www.youtube.com/watch?v=bz_vI2rpRWQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=216&pp=iAQB,00:07:45,465,
1,1,,,,FUGAZI LIVE IN HUNTINGTON WEST VIRGINIA 2002 part 7 of 11,https://www.youtube.com/watch?v=419kBImokGM&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=217&pp=iAQB,00:09:51,591,
1,1,,,,"FUGAZI LIVE IN HUNTINGTON, WV 2002 part 8 of 11",https://www.youtube.com/watch?v=bWFGTwFevmw&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=218&pp=iAQB,00:09:10,550,
1,1,,,,"FUGAZI LIVE IN HUNTINGTON, WV 2002 part 9 of 11",https://www.youtube.com/watch?v=aOt2JI5HaFs&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=219&pp=iAQB,00:07:51,471,
1,1,,,,"FUGAZI LIVE IN HUNTINGTON, WV 2002 part 10 of 11",https://www.youtube.com/watch?v=-kKLo05uPZQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=220&pp=iAQB,00:09:18,558,
1,1,,,,"FUGAZI LIVE IN HUNTINGTON, WV 2002 part 11 of 11",https://www.youtube.com/watch?v=pXXIuD_vkJ8&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=221&pp=iAQB,00:02:18,138,
1,1,,,,Fugazi Flywheel show 4 18 2002,https://www.youtube.com/watch?v=uW26GbW6OWA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=222&pp=iAQB,01:33:23,5603,
1,1,,,,Fugazi - Mass Art - 4/19/2002,https://www.youtube.com/watch?v=DtLHmDoFAuc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=223&pp=iAQB,01:02:34,3754,
1,1,,,,"FUGAZI Live - Boston, Massachusetts College of Art, April 19th 2002, Show 1 of 2",https://www.youtube.com/watch?v=qyqaEKzt8M4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=224&pp=iAQB,01:33:07,5587,
1,1,,,,"FUGAZI Live - Boston, Massachusetts College of Art, April 20th 2002, Show 2 of 2",https://www.youtube.com/watch?v=B6nqIbnDGmI&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=225,01:32:05,5525,
1,1,,,,"Fugazi, Live 2002"" Final Performance""",https://www.youtube.com/watch?v=6PdyR67HrTk&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=226,01:40:39,6039,
0,,,,,Ellie Goulding - Lights (Official Video),https://www.youtube.com/watch?v=0NKUpo_xKyQ&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=228&pp=iAQB,00:03:34,214,
1,1,,,,"Cops shut down FUGAZI. Live Savannah GA. Waiting Room,  Song -1.",https://www.youtube.com/watch?v=RF5fswUPeQU&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=229&pp=iAQB,00:07:54,474,
